Date,Cyano,Green.Algae,Diatoms,Total.Conc,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
04/08/2019,0.55,0,1.74,2.29,10,Absent,Future,2,6,Heatwave
04/08/2019,0.49,0,1.23,1.72,11,Present,Future,1,5.1,Heatwave
04/08/2019,0.49,0,1,1.49,11,Present,Future,1,5.2,Heatwave
04/08/2019,0.82,0,1.76,2.58,11,Present,Future,1,5,Heatwave
04/08/2019,0.61,0,1.3,1.91,12,Present,Future,1,6.1,Heatwave
04/08/2019,0.52,0,1.68,2.2,12,Present,Future,1,6.2,Heatwave
04/08/2019,0.56,0,2.19,2.75,12,Present,Future,1,6,Heatwave
04/08/2019,0.46,0.09,1.36,1.91,13,Absent,Future,2,7.1,Heatwave
04/08/2019,0.5,0,1.74,2.24,13,Absent,Future,2,7.2,Heatwave
04/08/2019,0.44,0,1.66,2.1,13,Absent,Future,2,7,Heatwave
04/08/2019,0.44,0,1.16,1.6,14,Absent,Future,2,8.1,Heatwave
04/08/2019,0.45,0.06,1.65,2.16,14,Absent,Future,2,8.2,Heatwave
04/08/2019,0.49,0,1.71,2.2,14,Absent,Future,2,8,Heatwave
04/08/2019,0.4,0,0.93,1.33,15,Present,Future,1,7.1,Heatwave
04/08/2019,0.42,0,1.07,1.49,15,Present,Future,1,7.2,Heatwave
04/08/2019,0.66,0,1.57,2.23,15,Present,Future,1,7,Heatwave
04/08/2019,0.24,0,0.62,0.86,16,Present,Future,1,8.1,Heatwave
04/08/2019,0.22,0.12,0.68,1.02,16,Present,Future,1,8.2,Heatwave
04/08/2019,0.4,0,1.16,1.56,16,Present,Future,1,8,Heatwave
04/08/2019,0.4,0,1.51,1.91,17,Absent,Current,4,1,Heatwave
04/08/2019,0.41,0,1.01,1.42,18,Absent,Current,4,2.1,Heatwave
04/08/2019,0.52,0,1.52,2.04,18,Absent,Current,4,2.2,Heatwave
04/08/2019,0.62,0,1.59,2.21,18,Absent,Current,4,2,Heatwave
04/08/2019,0.45,0,1.09,1.54,19,Present,Current,3,1.1,Heatwave
04/08/2019,0.38,0,0.93,1.31,19,Present,Current,3,1.2,Heatwave
04/08/2019,0.45,0,1.53,1.98,19,Present,Current,3,1,Heatwave
04/08/2019,0.55,0.24,1.43,2.22,20,Present,Current,3,2.1,Heatwave
04/08/2019,0.39,0,1.08,1.47,20,Present,Current,3,2.2,Heatwave
04/08/2019,0.3,0,0.91,1.21,20,Present,Current,3,2,Heatwave
04/08/2019,0.36,0,1.13,1.49,21,Absent,Current,4,3.1,Heatwave
04/08/2019,0.38,0,2.71,3.09,21,Absent,Current,4,3.2,Heatwave
04/08/2019,0.75,0,3.11,3.86,21,Absent,Current,4,3,Heatwave
04/08/2019,0.4,0,1.55,1.95,22,Absent,Current,4,4.1,Heatwave
04/08/2019,0.45,0,1.39,1.84,22,Absent,Current,4,4.2,Heatwave
04/08/2019,0.57,0,2.05,2.62,22,Absent,Current,4,4,Heatwave
04/08/2019,0.26,0,0.65,0.91,23,Present,Current,3,3.1,Heatwave
04/08/2019,0.41,0,1.07,1.48,23,Present,Current,3,3.2,Heatwave
04/08/2019,0.49,0,1.04,1.53,23,Present,Current,3,3,Heatwave
04/08/2019,0.43,0,0.93,1.36,24,Present,Current,3,4.1,Heatwave
04/08/2019,0.39,0,1.01,1.4,24,Present,Current,3,4.2,Heatwave
04/08/2019,0.41,0,1.01,1.42,24,Present,Current,3,4,Heatwave
04/08/2019,0.34,0.04,1.34,1.72,25,Absent,Current,4,5.1,Heatwave
04/08/2019,0.42,0,2.23,2.65,25,Absent,Current,4,5.2,Heatwave
04/08/2019,0.52,0,2.45,2.97,25,Absent,Current,4,5,Heatwave
04/08/2019,0.49,0,1.39,1.88,26,Absent,Current,4,6.1,Heatwave
04/08/2019,0.32,0,1.01,1.33,26,Absent,Current,4,6.2,Heatwave
04/08/2019,0.35,0,2.29,2.64,26,Absent,Current,4,6,Heatwave
04/08/2019,0.38,0,1.68,2.06,27,Present,Current,3,5.1,Heatwave
04/08/2019,0.47,0,1.9,2.37,27,Present,Current,3,5.2,Heatwave
04/08/2019,0.38,0,1.11,1.49,27,Present,Current,3,5,Heatwave
04/08/2019,0.6,0,1.52,2.12,28,Present,Current,3,6.1,Heatwave
04/08/2019,0.63,0,2.39,3.02,28,Present,Current,3,6.2,Heatwave
04/08/2019,0.4,0,1.32,1.72,28,Present,Current,3,6,Heatwave
04/08/2019,0.35,0,0.99,1.34,29,Absent,Current,4,7.1,Heatwave
04/08/2019,0.47,0,1.46,1.93,29,Absent,Current,4,7.2,Heatwave
04/08/2019,0.45,0,1.5,1.95,29,Absent,Current,4,7,Heatwave
04/08/2019,0.32,0,0.99,1.31,30,Absent,Current,4,8.1,Heatwave
04/08/2019,0.43,0,1.41,1.84,30,Absent,Current,4,8.2,Heatwave
04/08/2019,0.34,0,1.36,1.7,30,Absent,Current,4,8,Heatwave
04/08/2019,0.47,0.07,1.25,1.79,31,Present,Current,3,7.1,Heatwave
04/08/2019,0.37,0,0.76,1.13,31,Present,Current,3,7.2,Heatwave
04/08/2019,0.28,0,0.68,0.96,31,Present,Current,3,7,Heatwave
04/08/2019,0.46,0,1.02,1.48,32,Present,Current,3,8.1,Heatwave
04/08/2019,0.55,0,1.35,1.9,32,Present,Current,3,8.2,Heatwave
04/08/2019,0.46,0,1.81,2.27,32,Present,Current,3,8,Heatwave
04/08/2019,0.39,0,0.99,1.38,33,Absent,Ambient,6,1.1,Ambient.1
04/08/2019,0.37,0.05,1.26,1.68,33,Absent,Ambient,6,1.2,Ambient.1
04/08/2019,0.47,0,1.51,1.98,33,Absent,Ambient,6,1,Ambient.1
04/08/2019,0.34,0,1.07,1.41,34,Absent,Ambient,6,2.1,Ambient.1
04/08/2019,0.5,0,1.93,2.43,34,Absent,Ambient,6,2.2,Ambient.1
04/08/2019,0.44,0,1.8,2.24,34,Absent,Ambient,6,2,Ambient.1
04/08/2019,0.49,0,1.21,1.7,35,Present,Ambient,5,1.1,Ambient.1
04/08/2019,0.26,0,1.25,1.51,35,Present,Ambient,5,1.2,Ambient.1
04/08/2019,0.57,0,1.8,2.37,35,Present,Ambient,5,1,Ambient.1
04/08/2019,0.7,0,2.76,3.46,36,Present,Ambient,5,2.1,Ambient.1
04/08/2019,0.33,0,0.75,1.08,36,Present,Ambient,5,2.2,Ambient.1
04/08/2019,0.44,0,1.87,2.31,36,Present,Ambient,5,2,Ambient.1
04/08/2019,0.35,0.23,1.16,1.74,37,Absent,Ambient,6,3.1,Ambient.1
04/08/2019,0.44,0,1.94,2.38,37,Absent,Ambient,6,3.2,Ambient.1
04/08/2019,0.66,0,2.71,3.37,37,Absent,Ambient,6,3,Ambient.1
04/08/2019,0.42,0,0.96,1.38,38,Absent,Ambient,6,4.1,Ambient.1
04/08/2019,0.43,0,1.17,1.6,38,Absent,Ambient,6,4.2,Ambient.1
04/08/2019,0.34,0.22,1.75,2.31,38,Absent,Ambient,6,4,Ambient.1
04/08/2019,0.42,0,1.08,1.5,39,Present,Ambient,5,3.1,Ambient.1
04/08/2019,0.46,0,1.88,2.34,39,Present,Ambient,5,3.2,Ambient.1
04/08/2019,0.45,0,2.31,2.76,39,Present,Ambient,5,3,Ambient.1
04/08/2019,0.49,0,1.86,2.35,40,Present,Ambient,5,4.1,Ambient.1
04/08/2019,0.32,0,1.12,1.44,40,Present,Ambient,5,4.2,Ambient.1
04/08/2019,0.39,0,1.24,1.63,40,Present,Ambient,5,4,Ambient.1
04/08/2019,0.39,0.08,1.07,1.54,41,Absent,Ambient,6,5.1,Ambient.1
04/08/2019,0.49,0,1.29,1.78,41,Absent,Ambient,6,5.2,Ambient.1
04/08/2019,0.52,0,2.29,2.81,41,Absent,Ambient,6,5,Ambient.1
04/08/2019,0.38,0.23,0.91,1.52,42,Absent,Ambient,6,6.1,Ambient.1
04/08/2019,0.39,0.03,1.23,1.65,42,Absent,Ambient,6,6.2,Ambient.1
04/08/2019,0.35,0.38,1.13,1.86,42,Absent,Ambient,6,6,Ambient.1
04/08/2019,0.56,0,1.64,2.2,43,Present,Ambient,5,5.1,Ambient.1
04/08/2019,0.43,0,1.19,1.62,43,Present,Ambient,5,5.2,Ambient.1
04/08/2019,0.31,0,0.69,1,43,Present,Ambient,5,5,Ambient.1
04/08/2019,0.55,0,1.15,1.7,44,Present,Ambient,5,6.1,Ambient.1
04/08/2019,0.36,0,0.92,1.28,44,Present,Ambient,5,6.2,Ambient.1
04/08/2019,0.24,0,0.71,0.95,44,Present,Ambient,5,6,Ambient.1
04/08/2019,0.52,0,2.25,2.77,45,Absent,Ambient,6,7.1,Ambient.1
04/08/2019,0.78,0,3.11,3.89,45,Absent,Ambient,6,7.2,Ambient.1
04/08/2019,0.45,0,2.38,2.83,45,Absent,Ambient,6,7,Ambient.1
04/08/2019,0.45,0,1.24,1.69,46,Absent,Ambient,6,8.1,Ambient.1
04/08/2019,0.42,0,1.3,1.72,46,Absent,Ambient,6,8.2,Ambient.1
04/08/2019,0.69,0,3.37,4.06,46,Absent,Ambient,6,8,Ambient.1
04/08/2019,0.4,0,1.27,1.67,47,Present,Ambient,5,7.1,Ambient.1
04/08/2019,0.73,0,2.57,3.3,47,Present,Ambient,5,7.2,Ambient.1
04/08/2019,0.39,0,1.8,2.19,47,Present,Ambient,5,7,Ambient.1
04/08/2019,0.46,0,1.11,1.57,48,Present,Ambient,5,8.1,Ambient.1
04/08/2019,0.72,0,1.23,1.95,48,Present,Ambient,5,8.2,Ambient.1
04/08/2019,0.53,0,1.47,2,48,Present,Ambient,5,8,Ambient.1
05/08/2019,0.56,0,2.24,2.8,1,Absent,Future,2,1,Heatwave
05/08/2019,0.72,0,2.95,3.67,2,Absent,Future,2,2.1,Heatwave
05/08/2019,0.63,0,2.73,3.36,2,Absent,Future,2,2.2,Heatwave
05/08/2019,0.33,0,3.01,3.34,2,Absent,Future,2,2,Heatwave
05/08/2019,1.24,0,4.31,5.55,3,Present,Future,1,1.1,Heatwave
05/08/2019,0.69,0,3.04,3.73,3,Present,Future,1,1.2,Heatwave
05/08/2019,0.69,0,2.83,3.52,3,Present,Future,1,1,Heatwave
05/08/2019,0.41,0,1.69,2.1,4,Present,Future,1,2.1,Heatwave
05/08/2019,0.92,0,3.68,4.6,4,Present,Future,1,2.2,Heatwave
05/08/2019,0.87,0,3.4,4.27,4,Present,Future,1,2,Heatwave
05/08/2019,0.59,0,2.83,3.42,5,Absent,Future,2,3.1,Heatwave
05/08/2019,0.58,0,2.62,3.2,5,Absent,Future,2,3.2,Heatwave
05/08/2019,0.46,0,3.14,3.6,5,Absent,Future,2,3,Heatwave
05/08/2019,0.83,0,3.83,4.66,6,Absent,Future,2,4.1,Heatwave
05/08/2019,0.49,0,2.15,2.64,6,Absent,Future,2,4.2,Heatwave
05/08/2019,0.58,0,2.56,3.14,6,Absent,Future,2,4,Heatwave
05/08/2019,0.91,0,3.26,4.17,7,Present,Future,1,3.1,Heatwave
05/08/2019,0.85,0,3,3.85,7,Present,Future,1,3.2,Heatwave
05/08/2019,0.6,0,2.47,3.07,7,Present,Future,1,3,Heatwave
05/08/2019,0.5,0,1.22,1.72,8,Present,Future,1,4.1,Heatwave
05/08/2019,0.52,0,1.84,2.36,8,Present,Future,1,4.2,Heatwave
05/08/2019,0.61,0,3.27,3.88,8,Present,Future,1,4,Heatwave
05/08/2019,0.57,0,2.07,2.64,9,Absent,Future,2,5.1,Heatwave
05/08/2019,0.51,0,2.72,3.23,9,Absent,Future,2,5.2,Heatwave
05/08/2019,0.59,0,2.1,2.69,9,Absent,Future,2,5,Heatwave
05/08/2019,0.53,0,1.87,2.4,10,Absent,Future,2,6.1,Heatwave
05/08/2019,0.58,0,2.15,2.73,10,Absent,Future,2,6.2,Heatwave
05/08/2019,0.7,0,2.74,3.44,10,Absent,Future,2,6,Heatwave
05/08/2019,0.91,0,3.38,4.29,11,Present,Future,1,5.1,Heatwave
05/08/2019,0.5,0,1.53,2.03,11,Present,Future,1,5.2,Heatwave
05/08/2019,1.1,0,2.23,3.33,11,Present,Future,1,5,Heatwave
05/08/2019,0.81,0,2.43,3.24,12,Present,Future,1,6.1,Heatwave
05/08/2019,0.64,0,3.04,3.68,12,Present,Future,1,6.2,Heatwave
05/08/2019,0.55,0,2.31,2.86,12,Present,Future,1,6,Heatwave
05/08/2019,0.56,0,1.84,2.4,13,Absent,Future,2,7.1,Heatwave
05/08/2019,0.54,0,2.81,3.35,13,Absent,Future,2,7.2,Heatwave
05/08/2019,0.64,0,2.83,3.47,13,Absent,Future,2,7,Heatwave
05/08/2019,0.56,0,2.61,3.17,14,Absent,Future,2,8.1,Heatwave
05/08/2019,0.54,0,1.83,2.37,14,Absent,Future,2,8.2,Heatwave
05/08/2019,0.79,0,3.55,4.34,14,Absent,Future,2,8,Heatwave
05/08/2019,0.53,0,1.65,2.18,15,Present,Future,1,7.1,Heatwave
05/08/2019,0.48,0,2.54,3.02,15,Present,Future,1,7.2,Heatwave
05/08/2019,0.94,0,2.57,3.51,15,Present,Future,1,7,Heatwave
05/08/2019,0.36,0,1.17,1.53,16,Present,Future,1,8.1,Heatwave
05/08/2019,0.33,0,1.36,1.69,16,Present,Future,1,8.2,Heatwave
05/08/2019,0.65,0,2.34,2.99,16,Present,Future,1,8,Heatwave
05/08/2019,0.36,0,2,2.36,17,Absent,Current,4,1,Heatwave
05/08/2019,0.52,0,1.54,2.06,18,Absent,Current,4,2.1,Heatwave
05/08/2019,0.56,0,2.84,3.4,18,Absent,Current,4,2.2,Heatwave
05/08/2019,0.52,0,2.18,2.7,18,Absent,Current,4,2,Heatwave
05/08/2019,0.69,0,2.88,3.57,19,Present,Current,3,1.1,Heatwave
05/08/2019,0.52,0,1.9,2.42,19,Present,Current,3,1.2,Heatwave
05/08/2019,0.91,0,2.99,3.9,19,Present,Current,3,1,Heatwave
05/08/2019,0.49,0.07,1.4,1.96,20,Present,Current,3,2.1,Heatwave
05/08/2019,0.47,0,1.65,2.12,20,Present,Current,3,2.2,Heatwave
05/08/2019,0.6,0,2.56,3.16,20,Present,Current,3,2,Heatwave
05/08/2019,0.55,0,2.87,3.42,21,Absent,Current,4,3.1,Heatwave
05/08/2019,0.58,0,2.36,2.94,21,Absent,Current,4,3.2,Heatwave
05/08/2019,0.75,0,3.39,4.14,21,Absent,Current,4,3,Heatwave
05/08/2019,0.59,0,2.98,3.57,22,Absent,Current,4,4.1,Heatwave
05/08/2019,0.73,0,3,3.73,22,Absent,Current,4,4.2,Heatwave
05/08/2019,0.84,0,4.18,5.02,22,Absent,Current,4,4,Heatwave
05/08/2019,0.51,0,3.18,3.69,23,Present,Current,3,3.1,Heatwave
05/08/2019,0.66,0,2.37,3.03,23,Present,Current,3,3.2,Heatwave
05/08/2019,0.85,0,1.99,2.84,23,Present,Current,3,3,Heatwave
05/08/2019,0.58,0,2.34,2.92,24,Present,Current,3,4.1,Heatwave
05/08/2019,0.82,0,2.67,3.49,24,Present,Current,3,4.2,Heatwave
05/08/2019,0.61,0,2.14,2.75,24,Present,Current,3,4,Heatwave
05/08/2019,0.56,0,2.78,3.34,25,Absent,Current,4,5.1,Heatwave
05/08/2019,0.63,0,3.37,4,25,Absent,Current,4,5.2,Heatwave
05/08/2019,0.67,0,3.67,4.34,25,Absent,Current,4,5,Heatwave
05/08/2019,0.73,0,2.86,3.59,26,Absent,Current,4,6.1,Heatwave
05/08/2019,0.4,0,2.39,2.79,26,Absent,Current,4,6.2,Heatwave
05/08/2019,0.6,0,2.28,2.88,26,Absent,Current,4,6,Heatwave
05/08/2019,0.43,0,2,2.43,27,Present,Current,3,5.1,Heatwave
05/08/2019,0.35,0,1.42,1.77,27,Present,Current,3,5.2,Heatwave
05/08/2019,0.48,0,2,2.48,27,Present,Current,3,5,Heatwave
05/08/2019,1.01,0,3.83,4.84,28,Present,Current,3,6.1,Heatwave
05/08/2019,0.75,0,3.92,4.67,28,Present,Current,3,6.2,Heatwave
05/08/2019,0.52,0,2.13,2.65,28,Present,Current,3,6,Heatwave
05/08/2019,0.52,0,1.92,2.44,29,Absent,Current,4,7.1,Heatwave
05/08/2019,0.52,0,3.4,3.92,29,Absent,Current,4,7.2,Heatwave
05/08/2019,0.68,0,3.8,4.48,29,Absent,Current,4,7,Heatwave
05/08/2019,0.41,0,1.54,1.95,30,Absent,Current,4,8.1,Heatwave
05/08/2019,0.51,0,1.52,2.03,30,Absent,Current,4,8.2,Heatwave
05/08/2019,0.46,0,3.07,3.53,30,Absent,Current,4,8,Heatwave
05/08/2019,0.54,0.13,1.47,2.14,31,Present,Current,3,7.1,Heatwave
05/08/2019,0.5,0,1.23,1.73,31,Present,Current,3,7.2,Heatwave
05/08/2019,0.39,0,1.27,1.66,31,Present,Current,3,7,Heatwave
05/08/2019,0.69,0,2.09,2.78,32,Present,Current,3,8.1,Heatwave
05/08/2019,0.75,0,2.27,3.02,32,Present,Current,3,8.2,Heatwave
05/08/2019,1.08,0,1.87,2.95,32,Present,Current,3,8,Heatwave
05/08/2019,0.56,0,2.82,3.38,33,Absent,Ambient,6,1.1,Ambient.1
05/08/2019,0.54,0,2.98,3.52,33,Absent,Ambient,6,1.2,Ambient.1
05/08/2019,0.52,0,3.44,3.96,33,Absent,Ambient,6,1,Ambient.1
